dataset,run_tag,test_idx,p_before,p_after,slack,flipped,fairness_attr,group_val,sex,race,education-num_before,education-num_after,delta_education-num,w_education-num,hours-per-week_before,hours-per-week_after,delta_hours-per-week,w_hours-per-week,capital-gain_before,capital-gain_after,delta_capital-gain,w_capital-gain,capital-loss_before,capital-loss_after,delta_capital-loss,w_capital-loss,workclass_before,workclass_after,w_workclass_step,occupation_before,occupation_after,w_occupation_step,burden_total
adult,base,42,0.0024580714158976787,0.50001885829354,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,25.0,25.0,0.0,1.0,0.0,18309.0,18309.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.1830918309183092
adult,base,2491,0.1243959863244796,0.5000090236752955,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,5949.0,5949.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.05949059490594906
adult,base,1008,0.3399924693597741,0.5000717497680295,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,2023.0,2023.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.02023020230202302
adult,base,4048,0.27026626320644914,0.500004461423117,0.0,1,sex,Male,Male,Asian-Pac-Islander,9.0,9.0,0.0,2.0,12.0,12.0,0.0,1.0,0.0,3028.0,3028.0,1.5,0.0,0.0,0.0,1.0,Without-pay,Without-pay,2.0,Adm-clerical,Adm-clerical,2.0,0.03028030280302803
adult,base,1642,0.06324218757467528,0.5000025754162917,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,8217.0,8217.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.08217082170821709
adult,base,4981,0.09355069485945754,0.5000706537680865,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,6924.0,6924.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.06924069240692407
adult,base,3082,0.23224044633472596,0.5000780489381039,0.0,1,sex,Female,Female,Amer-Indian-Eskimo,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3646.0,3646.0,1.5,0.0,0.0,0.0,1.0,Federal-gov,Federal-gov,2.0,Prof-specialty,Prof-specialty,2.0,0.03646036460364604
adult,base,796,0.08487211537940745,0.5000018470946233,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7249.0,7249.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Prof-specialty,Prof-specialty,2.0,0.07249072490724907
adult,base,6002,0.0010263643909218644,0.5000390772192509,0.0,1,sex,Male,Male,White,6.0,6.0,0.0,2.0,8.0,8.0,0.0,1.0,0.0,20976.0,20976.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.20976209762097622
adult,base,1660,0.08854551844846738,0.5000369436409503,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7108.0,7108.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.07108071080710807
adult,base,2994,0.4520317664865434,0.5000229191155546,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,587.0,587.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.005870058700587006
adult,base,4856,0.058934774555465835,0.5000005879212507,0.0,1,sex,Male,Male,White,7.0,7.0,0.0,2.0,50.0,50.0,0.0,1.0,2907.0,11353.0,8446.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.08446084460844608
adult,base,5633,0.03527966730524525,0.5000073540177814,0.0,1,sex,Male,Male,Asian-Pac-Islander,9.0,9.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,10086.0,10086.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Sales,Sales,2.0,0.1008610086100861
adult,base,4002,0.00975516916511704,0.500054467411225,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,14085.0,14085.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.14085140851408515
adult,base,359,0.456612807438648,0.500050058237463,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,531.0,531.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.005310053100531006
adult,base,2135,0.1449709725172926,0.5000168464421608,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,5410.0,5410.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.054100541005410056
adult,base,2325,0.0936529891682883,0.500044049919115,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,16.0,16.0,0.0,1.0,3674.0,10594.0,6920.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.06920069200692007
adult,base,5594,0.08280967200137472,0.500013584773581,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7331.0,7331.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.07331073310733108
adult,base,337,0.4120179610518081,0.5000721252563949,0.0,1,sex,Male,Male,Black,9.0,9.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,1085.0,1085.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.010850108501085011
adult,base,4551,0.0038503228297959886,0.5000470053805149,0.0,1,sex,Male,Male,Black,9.0,9.0,0.0,2.0,25.0,25.0,0.0,1.0,0.0,16937.0,16937.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.16937169371693717
adult,base,3108,0.028320807727600747,0.5000330406792793,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,30.0,30.0,0.0,1.0,0.0,10778.0,10778.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Other-service,Other-service,2.0,0.10778107781077811
adult,base,2314,0.012311352418617773,0.500081492421503,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,13368.0,13368.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.13368133681336813
adult,base,1453,0.11448998160219845,0.5000694389540215,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,6237.0,6237.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.06237062370623706
adult,base,1375,0.04256668980484061,0.5000489991566479,0.0,1,sex,Female,Female,Black,10.0,10.0,0.0,2.0,36.0,36.0,0.0,1.0,0.0,9491.0,9491.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.09491094910949109
adult,base,3877,0.21066792993317623,0.5000232204191762,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4027.0,4027.0,1.5,1092.0,1092.0,0.0,1.0,Local-gov,Local-gov,2.0,Prof-specialty,Prof-specialty,2.0,0.04027040270402704
adult,base,3898,0.17101820969220122,0.5000190503620332,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,4812.0,4812.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.04812048120481205
adult,base,5888,0.47886883080078424,0.5000144930351929,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,41.0,41.0,0.0,1.0,0.0,258.0,258.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.0025800258002580028
adult,base,3645,0.007753989553814789,0.5000504729108736,0.0,1,sex,Male,Male,White,5.0,5.0,0.0,2.0,38.0,38.0,0.0,1.0,0.0,14791.0,14791.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.14791147911479116
adult,base,4286,0.013347351467962976,0.5000407155162452,0.0,1,sex,Male,Male,White,7.0,7.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,13118.0,13118.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.13118131181311812
adult,base,1859,0.03138694489164633,0.500033150969337,0.0,1,sex,Female,Female,White,11.0,11.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,10455.0,10455.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.1045510455104551
adult,base,2407,0.045568117739513185,0.5000721198389,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,70.0,70.0,0.0,1.0,0.0,9274.0,9274.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Farming-fishing,Farming-fishing,2.0,0.09274092740927409
adult,base,3322,0.4238583803188431,0.5000216598018885,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,936.0,936.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.00936009360093601
adult,base,3746,0.17636760072644306,0.5000706353084257,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4699.0,4699.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.046990469904699045
adult,base,3775,0.008257789874687609,0.5000051151852626,0.0,1,sex,Male,Male,Black,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,14597.0,14597.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.14597145971459716
adult,base,2677,0.49555475068733434,0.5000651146131093,0.0,1,sex,Male,Male,Black,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,55.0,55.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Craft-repair,Craft-repair,2.0,0.0005500055000550006
adult,base,3119,0.005659299875832333,0.5000168874128799,0.0,1,sex,Female,Female,Black,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,15757.0,15757.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Other-service,Other-service,2.0,0.15757157571575717
adult,base,5909,0.1251273702005509,0.5000433248327166,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,5929.0,5929.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Tech-support,Tech-support,2.0,0.05929059290592906
adult,base,1420,0.019313817574999944,0.5000327862196716,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,60.0,60.0,0.0,1.0,0.0,11973.0,11973.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Farming-fishing,Farming-fishing,2.0,0.11973119731197313
adult,base,2095,0.35165262519272217,0.5000006127727263,0.0,1,sex,Male,Male,Black,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1865.0,1865.0,1.5,0.0,0.0,0.0,1.0,Federal-gov,Federal-gov,2.0,Prof-specialty,Prof-specialty,2.0,0.018650186501865017
adult,base,4611,0.00683025718103797,0.5000079546390526,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,15180.0,15180.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.15180151801518016
adult,base,2093,0.07576046403148647,0.5000500242994277,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,7626.0,7626.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Craft-repair,Craft-repair,2.0,0.07626076260762607
adult,base,4697,0.05574972334700667,0.5000277445723257,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,20.0,20.0,0.0,1.0,0.0,8626.0,8626.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.08626086260862609
adult,base,3550,0.021395759206424635,0.5000782945234649,0.0,1,sex,Male,Male,White,11.0,11.0,0.0,2.0,65.0,65.0,0.0,1.0,0.0,11655.0,11655.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Farming-fishing,Farming-fishing,2.0,0.11655116551165512
adult,base,5482,0.0007909274069183233,0.5000341353672023,0.0,1,sex,Female,Female,White,7.0,7.0,0.0,2.0,5.0,5.0,0.0,1.0,0.0,21771.0,21771.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.2177121771217712
adult,base,2396,0.0007097791647666539,0.5000136434678686,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,8.0,8.0,0.0,1.0,0.0,22101.0,22101.0,1.5,0.0,0.0,0.0,1.0,Self-emp-inc,Self-emp-inc,2.0,Farming-fishing,Farming-fishing,2.0,0.22101221012210123
adult,base,522,0.3987707458341719,0.5000275413609138,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1252.0,1252.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.012520125201252013
adult,base,1393,0.022537922411823685,0.500004472136234,0.0,1,sex,Female,Female,Black,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,11492.0,11492.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.11492114921149212
adult,base,1106,0.03300365860576877,0.5000499889683988,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,10297.0,10297.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.1029710297102971
adult,base,1782,0.0026907601477797875,0.500054434452089,0.0,1,sex,Male,Male,White,8.0,8.0,0.0,2.0,15.0,15.0,0.0,1.0,0.0,18033.0,18033.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.18033180331803317
adult,base,2342,0.07917125789296799,0.500010236976801,0.0,1,sex,Male,Male,White,11.0,11.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7480.0,7480.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.07480074800748007
adult,base,1003,0.05255980983698082,0.5000360942994144,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,30.0,30.0,0.0,1.0,0.0,8816.0,8816.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.08816088160881609
adult,base,4199,0.22972105696126724,0.5000585314119533,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,47.0,47.0,0.0,1.0,0.0,3689.0,3689.0,1.5,0.0,0.0,0.0,1.0,Self-emp-inc,Self-emp-inc,2.0,Sales,Sales,2.0,0.03689036890368904
adult,base,2579,0.39049865286382346,0.5000637176647309,0.0,1,sex,Male,Male,White,8.0,8.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1358.0,1358.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.013580135801358013
adult,base,4508,0.09719692656828006,0.5000580921255974,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,6795.0,6795.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.06795067950679506
adult,base,1752,0.3104418480702078,0.5000136714516158,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,36.0,36.0,0.0,1.0,0.0,2433.0,2433.0,1.5,0.0,0.0,0.0,1.0,Federal-gov,Federal-gov,2.0,Exec-managerial,Exec-managerial,2.0,0.024330243302433024
adult,base,5885,0.1912135668444554,0.5000564730298442,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4397.0,4397.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.04397043970439704
adult,base,5564,0.0171676771372288,0.5000533842672347,0.0,1,sex,Male,Male,Asian-Pac-Islander,7.0,7.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,12339.0,12339.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Other-service,Other-service,2.0,0.12339123391233912
adult,base,5815,0.007950543365380685,0.5000435223273353,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,14714.0,14714.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.14714147141471415
adult,base,5552,0.14611892608530022,0.500028304485894,0.0,1,sex,Female,Female,Asian-Pac-Islander,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,5382.0,5382.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.05382053820538205
adult,base,1230,0.283353961825122,0.5000314476227009,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,25.0,25.0,0.0,1.0,0.0,2829.0,2829.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Farming-fishing,Farming-fishing,2.0,0.028290282902829027
adult,base,2597,0.01639708063571779,0.5000214211550319,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,28.0,28.0,0.0,1.0,0.0,12481.0,12481.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.12481124811248112
adult,base,1384,0.03453153198693124,0.5000316693511125,0.0,1,sex,Male,Male,Amer-Indian-Eskimo,13.0,13.0,0.0,2.0,30.0,30.0,0.0,1.0,0.0,10154.0,10154.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Prof-specialty,Prof-specialty,2.0,0.1015410154101541
adult,base,4530,0.0011240895389037805,0.500002745488002,0.0,1,sex,Female,Female,Asian-Pac-Islander,4.0,4.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,20698.0,20698.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.2069820698206982
adult,base,279,0.038098986233147426,0.5000311217314835,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,9843.0,9843.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.0984309843098431
adult,base,5559,0.45220689790792673,0.5000356539057053,0.0,1,sex,Male,Male,White,14.0,14.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,585.0,585.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Prof-specialty,Prof-specialty,2.0,0.005850058500585006
adult,base,3180,0.45885973797209295,0.5000169174218182,0.0,1,sex,Male,Male,White,7.0,7.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,503.0,503.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.005030050300503005
adult,base,4522,0.026310777939361502,0.5000559098302542,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,47.0,47.0,0.0,1.0,0.0,11009.0,11009.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.11009110091100911
adult,base,5568,0.32631684187896165,0.5000165565886039,0.0,1,sex,Male,Male,Black,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,2210.0,2210.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.022100221002210024
adult,base,2586,0.10363272111474293,0.5000792542494933,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,6578.0,6578.0,1.5,0.0,0.0,0.0,1.0,State-gov,State-gov,2.0,Adm-clerical,Adm-clerical,2.0,0.06578065780657806
adult,base,3579,0.1840134417355364,0.5000544487236215,0.0,1,sex,Male,Male,White,14.0,14.0,0.0,2.0,44.0,44.0,0.0,1.0,0.0,4541.0,4541.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.045410454104541045
adult,base,4263,0.3675398818103972,0.5000281428332368,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1655.0,1655.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.016550165501655018
adult,base,5441,0.20108050065266522,0.5000400721797583,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4206.0,4206.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Prof-specialty,Prof-specialty,2.0,0.04206042060420604
adult,base,391,0.19177963750926474,0.5000684226988661,0.0,1,sex,Male,Male,White,12.0,12.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,4386.0,4386.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Tech-support,Tech-support,2.0,0.04386043860438604
adult,base,616,0.006516897086534788,0.5000793635664544,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,15325.0,15325.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.15325153251532514
adult,base,4177,0.13290937068398223,0.5000570040521132,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,38.0,38.0,0.0,1.0,0.0,5718.0,5718.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.057180571805718054
adult,base,270,0.044834933078318095,0.5000074152709738,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,9325.0,9325.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.09325093250932509
adult,base,4781,0.030786395531081444,0.5000509426847083,0.0,1,sex,Female,Female,White,4.0,4.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,10516.0,10516.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.1051610516105161
adult,base,4944,0.2152375097667182,0.5000327465031921,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3944.0,3944.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.03944039440394404
adult,base,5065,0.02032099491871534,0.5000407413898885,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,25.0,25.0,0.0,1.0,0.0,11815.0,11815.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.11815118151181511
adult,base,5006,0.0635584168229007,0.5000218017338324,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,38.0,38.0,0.0,1.0,0.0,8201.0,8201.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.08201082010820109
adult,base,3924,0.49192802063989655,0.5000461851615465,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,99.0,99.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.000990009900099001
adult,base,193,0.0020555910818914037,0.5000733880003901,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,20.0,20.0,0.0,1.0,0.0,18856.0,18856.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.1885618856188562
adult,base,4806,0.3301331475243123,0.5000791460378127,0.0,1,sex,Male,Male,Amer-Indian-Eskimo,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,2158.0,2158.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.02158021580215802
adult,base,5415,0.08377917225900217,0.5000715427119606,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,70.0,70.0,0.0,1.0,0.0,7293.0,7293.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.07293072930729308
adult,base,1655,0.08288305489952781,0.5000090041660096,0.0,1,sex,Male,Male,White,8.0,8.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7328.0,7328.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.07328073280732807
adult,base,2807,0.03710218740130818,0.5000329839946899,0.0,1,sex,Male,Male,White,6.0,6.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,9927.0,9927.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.0992709927099271
adult,base,5243,0.05713041191608243,0.5000309063952386,0.0,1,sex,Female,Female,White,7.0,7.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,8547.0,8547.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.08547085470854708
adult,base,127,0.07382100127491041,0.5000133788285184,0.0,1,sex,Male,Male,White,12.0,12.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7711.0,7711.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.07711077110771107
adult,base,5505,0.29257187935507284,0.5000361326849038,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,2692.0,2692.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.026920269202692027
adult,base,4347,0.005166082337440757,0.5000589722616852,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,16037.0,16037.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.16037160371603715
adult,base,5303,0.1973046398374756,0.5000268331381481,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4278.0,4278.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.04278042780427804
adult,base,5115,0.027708082856459135,0.5000658931426846,0.0,1,sex,Female,Female,White,12.0,12.0,0.0,2.0,32.0,32.0,0.0,1.0,0.0,10847.0,10847.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.10847108471084711
