SEX,AGE
2,43
2,48
2,39
2,31
2,34
2,35
2,41
2,32
2,28
2,28
2,33
2,35
2,42
2,37
2,28
2,30
2,29
2,33
2,36
2,45
2,37
2,43
2,36
2,31
2,33
2,46
2,41
2,35
2,32
2,36
2,33
2,33
2,35
2,47
2,44
2,37
2,40
2,41
2,34
2,45
2,40
2,41
2,42
2,35
2,35
2,43
2,40
2,45
2,42
2,37
2,32
2,47
2,36
2,37
2,43
2,40
2,35
2,48
2,42
2,38
2,48
2,35
2,40
2,48
2,35
2,46
2,39
2,31
2,42
2,39
2,45
2,46
2,44
2,35
2,35
2,35
2,45
2,40
2,42
2,43
2,37
2,34
2,40
2,35
2,35
2,46
2,45
2,40
2,31
2,31
2,46
2,37
2,36
2,42
2,40
2,49
2,43
2,39
2,31
2,38
2,43
2,45
2,49
2,43
2,35
2,44
2,33
2,35
2,38
2,29
2,30
2,39
2,31
2,32
2,37
2,43
2,43
2,43
2,34
2,40
2,38
2,36
2,42
2,45
2,32
2,30
2,30
2,33
2,31
2,31
2,32
2,33
2,31
2,31
2,31
2,31
2,32
2,33
2,29
2,30
2,29
2,30
2,30
2,30
2,30
2,30
2,30
2,31
2,33
2,29
2,30
2,29
2,34
2,35
2,39
2,45
2,44
2,38
2,36
2,37
2,42
2,47
2,41
2,41
2,43
2,46
2,41
2,40
2,44
2,40
2,39
2,44
2,42
2,49
2,46
2,40
2,47
2,48
2,41
2,30
2,41
2,44
2,39
2,40
2,46
2,35
2,37
2,48
2,35
2,47
2,37
2,34
2,35
2,47
2,40
2,36
2,35
2,35
2,34
2,35
2,40
2,41
2,42
2,43
2,44
2,42
2,38
2,44
2,41
2,41
2,46
2,43
2,49
2,43
2,35
2,37
2,41
2,34
2,34
2,33
2,34
2,34
2,43
2,36
2,44
2,30
2,50
2,50
2,51
2,50
2,51
2,50
2,36
2,50
2,50
2,49
2,50
2,53
2,61
2,51
2,51
2,51
2,54
2,58
2,60
2,56
2,58
2,50
2,52
2,53
2,59
2,55
2,70
2,63
2,53
2,61
2,56
2,56
2,58
2,54
2,50
2,52
2,55
2,61
2,54
2,55
2,50
2,53
2,51
2,54
2,61
2,52
2,62
2,55
2,64
2,56
2,52
2,56
2,55
2,53
2,62
2,53
2,53
2,60
2,58
2,58
2,54
2,58
2,53
2,55
2,59
2,61
2,60
2,66
2,64
2,58
2,55
2,62
1,46
1,64
1,58
1,27
1,38
1,29
1,24
2,51
2,51
2,54
2,54
1,23
1,24
1,23
1,24
1,23
1,24
1,28
1,27
1,30
1,35
1,23
1,24
1,24
1,24
1,22
1,22
1,24
1,22
1,23
1,23
1,24
1,24
1,25
1,25
1,25
1,24
1,25
1,25
1,25
1,25
1,23
1,25
1,25
1,26
1,24
1,24
1,25
1,25
1,26
1,24
1,25
1,25
1,26
1,23
1,23
1,24
1,26
1,26
1,22
1,26
1,26
1,27
1,27
1,28
1,26
1,26
1,26
1,27
1,27
1,28
1,25
1,26
1,27
1,25
1,28
1,26
1,26
1,27
1,28
1,26
1,28
1,28
1,28
1,28
1,28
1,28
1,29
1,30
1,30
1,30
1,27
1,28
1,27
1,27
1,27
1,28
1,23
1,26
1,26
1,28
1,29
1,33
1,29
1,28
1,29
1,29
1,30
1,27
1,28
1,27
1,27
1,27
1,28
1,28
1,28
1,28
1,29
1,29
1,30
1,28
1,32
1,34
1,25
1,28
1,38
1,44
1,33
1,40
1,32
1,34
1,32
1,33
1,25
1,25
1,29
1,49
1,36
1,44
1,38
1,40
1,44
1,30
1,31
1,31
1,32
1,32
1,34
1,45
1,37
1,37
1,35
1,40
1,33
1,44
1,32
1,30
1,35
1,42
1,45
1,43
1,36
1,37
1,49
1,43
1,36
1,43
1,46
1,39
1,41
1,45
1,39
1,32
1,33
1,34
1,32
1,48
1,32
1,45
1,49
1,31
1,32
1,34
1,34
1,48
1,45
1,31
1,33
1,35
1,42
1,45
1,38
1,45
1,39
1,36
1,44
1,36
1,42
1,32
1,33
1,38
1,36
1,48
1,46
1,41
1,36
1,37
1,42
1,30
1,32
1,42
1,32
1,33
1,36
1,37
1,39
1,30
1,33
1,35
1,39
1,46
1,40
1,41
1,43
1,46
1,37
1,30
1,37
1,31
1,44
1,40
1,46
1,34
1,48
1,45
1,44
1,49
1,39
1,31
1,47
1,38
1,35
1,31
1,33
1,34
1,40
1,31
1,32
1,46
1,38
1,31
1,42
1,39
1,45
1,47
1,40
1,42
1,44
1,40
1,33
1,29
1,30
1,44
1,40
1,46
1,42
1,45
1,39
1,43
1,43
1,47
1,35
1,37
1,32
1,34
1,31
1,31
1,34
1,41
1,40
1,38
1,44
1,36
1,29
1,48
1,36
1,29
1,34
1,34
1,47
1,40
1,32
1,34
1,42
1,39
1,41
1,36
1,29
1,29
1,33
1,36
1,39
1,40
1,32
1,33
1,34
1,35
1,40
1,42
1,38
1,41
1,49
1,41
1,39
1,38
1,40
1,39
1,38
1,42
1,33
1,41
1,36
1,34
1,43
1,48
1,31
1,32
1,36
1,37
1,48
1,42
1,42
1,48
1,35
1,37
1,38
1,33
1,35
1,37
1,33
1,42
1,37
1,38
1,40
1,36
1,37
1,45
1,36
1,38
1,46
1,37
1,33
1,32
1,33
1,33
1,42
1,32
1,30
1,30
1,31
1,31
1,31
1,32
1,32
1,30
1,36
1,36
1,31
1,32
1,33
1,40
1,35
1,41
1,42
1,42
1,32
1,32
1,46
1,36
1,42
1,35
1,49
1,49
1,38
1,47
1,41
1,46
1,45
1,39
1,35
1,61
1,44
1,44
1,38
1,37
1,48
1,30
1,45
1,46
1,44
1,35
1,37
1,48
1,36
1,36
1,45
1,39
1,45
1,38
1,40
1,45
1,33
1,40
1,42
1,49
1,42
1,42
1,33
1,39
1,43
1,48
1,34
1,34
1,36
1,42
1,41
1,39
1,50
1,50
1,50
1,51
1,52
1,51
1,53
1,50
1,49
1,48
1,49
1,53
1,53
1,51
1,56
1,62
1,54
1,56
1,50
1,59
1,57
1,58
1,56
1,57
1,51
1,52
1,55
1,51
1,50
1,51
1,49
1,57
1,79
1,54
1,50
1,50
1,47
1,52
1,52
1,60
1,55
1,52
1,55
1,54
1,66
1,62
1,61
1,54
1,58
1,54
1,53
1,52
1,51
1,53
1,63
1,55
1,62
1,57
1,58
1,56
1,47
1,51
1,51
1,55
1,58
1,59
1,54
1,54
1,54
1,55
1,54
1,54
1,57
1,54
1,58
1,56
1,69
2,28
2,33
1,66
1,57
1,55
1,54
2,31
2,47
2,31
2,40
2,47
2,31
2,27
2,26
2,33
2,23
2,30
2,32
2,53
2,28
2,36
2,24
2,22
2,22
2,31
2,25
2,29
2,25
2,30
2,29
2,24
2,32
2,23
2,24
2,22
2,29
2,33
2,28
2,23
2,23
2,23
2,46
2,36
2,24
2,22
2,22
2,22
2,22
2,22
2,22
2,23
2,21
2,21
2,22
2,21
2,22
2,22
2,22
2,23
2,23
2,22
2,22
2,23
2,23
2,23
2,24
2,24
2,22
2,22
2,22
2,23
2,22
2,22
2,34
2,23
2,23
2,23
2,23
2,22
2,22
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,22
2,28
2,22
2,22
2,22
2,23
2,24
2,25
2,23
2,23
2,23
2,23
2,24
2,24
2,24
2,24
2,24
2,23
2,23
2,29
2,23
2,23
2,23
2,24
2,23
2,23
2,24
2,23
2,23
2,25
2,25
2,24
2,25
2,22
2,22
2,22
2,24
2,24
2,24
2,22
2,24
2,25
2,23
2,23
2,22
2,23
2,24
2,24
2,24
2,24
2,24
2,25
2,27
2,23
2,23
2,25
2,25
2,26
2,23
2,23
2,23
2,25
2,22
2,24
2,26
2,24
2,24
2,25
2,25
2,26
2,26
2,24
2,22
2,26
2,26
2,26
2,27
2,27
2,23
2,23
2,23
2,24
2,24
2,25
2,23
2,23
2,23
2,27
2,26
2,26
2,25
2,25
2,25
2,25
2,47
2,26
2,26
2,25
2,25
2,25
2,25
2,25
2,24
2,24
2,24
2,26
2,26
2,27
2,24
2,26
2,26
2,27
2,24
2,25
2,25
2,25
2,25
2,26
2,26
2,26
2,26
2,26
2,26
2,24
2,26
2,27
2,23
2,23
2,24
2,25
2,23
2,22
2,25
2,24
2,25
2,24
2,25
2,25
2,26
2,25
2,25
2,25
2,26
2,24
2,24
2,22
2,26
2,26
2,26
2,26
2,26
2,27
2,27
2,27
2,25
2,26
2,26
2,23
2,23
2,25
2,24
2,24
2,24
2,24
2,25
2,25
2,25
2,26
2,28
2,27
2,24
2,25
2,27
2,25
2,25
2,25
2,25
2,25
2,26
2,24
2,24
2,25
2,25
2,25
2,25
2,26
2,26
2,26
2,27
2,27
2,27
2,27
2,24
2,24
2,25
2,24
2,24
2,25
2,25
2,25
2,24
2,26
2,28
2,27
2,27
2,27
2,27
2,28
2,26
2,24
2,24
2,22
2,23
2,25
2,26
2,24
2,25
2,26
2,27
2,27
2,27
2,25
2,24
2,25
2,24
2,24
2,24
2,25
2,25
2,25
2,25
2,25
2,27
2,27
2,24
2,26
2,25
2,25
2,26
2,26
2,26
2,26
2,27
2,27
2,28
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,27
2,27
2,25
2,24
2,24
2,25
2,25
2,26
2,26
2,26
2,27
2,28
2,27
2,28
2,28
2,28
2,29
2,29
2,29
2,29
2,29
2,27
2,26
2,26
2,27
2,28
2,22
2,25
2,27
2,27
2,27
2,28
2,22
2,23
2,25
2,26
2,26
2,22
2,22
2,23
2,22
2,28
2,29
2,29
2,29
2,29
2,30
2,30
2,27
2,27
2,27
2,28
2,28
2,28
2,28
2,28
2,25
2,25
2,25
2,25
2,25
2,26
2,28
2,28
2,28
2,27
2,26
2,25
2,25
2,27
2,27
2,27
2,27
2,28
2,28
2,27
2,26
2,30
2,26
2,26
2,25
2,28
2,26
2,26
2,26
2,26
2,26
2,27
2,28
2,28
2,28
2,28
2,28
2,29
2,29
2,28
2,29
2,23
2,23
2,23
2,24
2,25
2,25
2,25
2,25
2,25
2,26
2,26
2,26
2,27
2,29
2,29
2,29
2,29
2,25
2,26
2,26
2,26
2,26
2,26
2,27
2,27
2,29
2,30
2,30
2,30
2,30
2,28
2,29
2,29
2,30
2,28
2,28
2,28
2,28
2,28
2,26
2,26
2,26
2,27
2,27
2,28
2,29
2,27
2,27
2,29
2,28
2,29
2,30
2,29
2,27
2,26
2,27
2,27
2,28
2,28
2,28
2,28
2,29
2,29
2,29
2,29
2,29
2,29
2,29
2,29
2,25
2,26
2,26
2,26
2,26
2,26
2,29
2,31
2,31
2,31
2,30
2,27
2,28
2,27
2,27
2,27
2,30
2,29
2,30
2,25
2,26
2,26
2,26
2,26
2,27
2,27
2,28
2,24
2,27
2,29
2,29
2,29
2,31
2,22
2,24
2,24
2,25
2,25
2,26
2,27
2,27
2,27
2,29
2,34
2,30
2,27
2,27
2,28
2,27
2,30
2,28
2,28
2,30
2,24
2,26
2,26
2,23
2,27
2,28
2,29
2,28
2,26
2,27
2,27
2,28
2,28
2,29
2,30
2,28
2,28
2,28
2,27
2,27
2,27
2,23
2,26
2,31
2,31
2,30
2,30
2,28
2,30
2,31
2,30
2,32
2,31
2,30
2,31
2,31
2,31
2,30
2,28
2,28
2,28
2,27
2,27
2,28
2,28
2,29
2,28
2,28
2,27
2,27
2,28
2,28
2,28
2,29
2,28
2,28
2,28
2,29
2,29
2,28
2,28
2,28
2,28
2,28
2,29
2,28
2,28
2,28
2,28
2,28
2,28
2,29
2,29
2,29
2,26
2,28
2,29
2,30
2,31
2,31
2,31
2,32
2,28
2,34
2,28
2,28
2,28
2,28
2,28
2,30
2,31
2,30
2,30
2,31
2,30
2,32
2,32
2,32
2,23
2,23
2,26
2,23
2,23
2,23
2,39
2,28
2,30
2,30
2,29
2,29
2,30
2,29
2,29
2,29
2,29
2,30
2,27
2,28
2,28
2,28
2,28
2,28
2,28
2,28
2,29
2,29
2,29
2,32
2,32
2,32
2,33
2,33
2,30
2,30
2,30
2,30
2,30
2,31
2,32
2,32
2,31
2,28
2,30
2,30
2,36
2,28
2,30
2,29
2,29
2,27
2,27
2,29
2,30
2,29
2,30
2,30
2,30
2,29
2,29
2,30
2,30
2,31
2,37
2,48
2,36
2,27
2,28
2,28
2,28
2,34
2,35
2,42
2,26
2,28
2,29
2,30
2,35
2,45
2,49
2,34
2,34
2,45
2,42
2,41
2,36
2,22
2,26
2,26
2,43
2,23
2,23
2,23
2,29
2,30
2,39
2,46
2,40
2,30
2,30
2,31
2,26
2,37
2,42
2,35
2,38
2,25
2,25
2,27
2,27
2,28
2,29
2,31
2,31
2,32
2,41
2,37
2,40
2,35
2,35
2,39
2,35
2,33
2,37
2,39
2,36
2,40
2,45
2,29
2,29
2,31
2,32
2,32
2,34
2,29
2,37
2,29
2,27
2,31
2,34
2,31
2,34
2,45
2,37
2,45
2,30
2,25
2,27
2,27
2,28
2,49
2,45
2,40
2,39
2,49
2,27
2,28
2,29
2,30
2,35
2,28
2,28
2,30
2,31
2,36
2,28
2,44
2,42
2,35
2,34
2,49
2,32
2,32
2,32
2,39
2,26
2,31
2,45
2,44
2,30
2,33
2,32
2,34
2,34
2,34
2,34
2,35
2,34
2,37
2,37
2,43
2,27
2,31
2,32
2,40
2,41
2,29
2,37
2,36
2,46
2,38
2,47
2,42
2,37
2,43
2,36
2,39
2,46
2,43
2,38
2,39
2,47
2,36
2,33
2,34
2,35
2,33
2,40
2,36
2,43
2,38
2,33
2,35
2,39
2,48
2,36
2,44
2,41
2,34
2,35
2,35
2,40
2,40
2,22
2,24
2,38
2,45
2,37
2,43
2,47
2,38
2,38
2,32
2,33
2,27
2,28
2,35
2,40
2,32
2,46
2,43
2,36
2,22
2,24
2,24
2,25
2,37
2,30
2,30
2,31
2,29
2,31
2,31
2,34
2,27
2,38
2,40
2,35
2,34
2,47
2,36
2,42
2,38
2,45
2,38
2,45
2,32
2,32
2,41
2,44
2,38
2,42
2,45
2,37
2,39
2,49
2,36
2,35
2,35
2,44
2,42
2,41
2,47
2,42
2,37
2,38
2,44
2,36
2,38
2,30
2,30
2,30
2,44
2,39
2,41
2,31
2,31
2,33
2,29
2,29
2,31
2,31
2,37
2,47
2,35
2,37
2,42
2,42
2,39
2,43
2,40
2,32
2,32
2,32
2,33
2,41
2,41
2,39
2,32
2,40
2,33
2,29
2,32
2,32
2,32
2,34
2,35
2,36
2,42
2,33
2,39
2,37
2,38
2,36
2,41
2,40
2,40
2,40
2,37
2,39
2,39
2,36
2,31
2,31
2,31
2,33
2,32
2,32
2,42
2,33
2,34
2,34
2,34
2,33
2,41
2,38
2,44
2,39
2,42
2,35
2,36
2,38
2,39
2,38
2,38
2,40
2,39
2,40
2,41
2,41
2,35
2,35
2,38
2,36
2,48
2,35
2,44
2,48
2,43
2,45
2,41
2,31
2,34
2,48
2,35
2,31
2,44
2,37
2,41
2,36
2,40
2,49
2,43
2,39
2,33
2,41
2,42
2,31
2,31
2,34
2,33
2,43
2,43
2,36
2,40
2,43
2,39
2,39
2,35
2,37
2,42
2,42
2,37
2,33
2,35
2,38
2,41
2,36
2,38
2,43
2,37
2,48
2,47
2,41
2,29
2,30
2,29
2,38
2,37
2,42
2,43
2,31
2,32
2,32
2,32
2,32
2,33
2,30
2,31
2,35
2,36
2,40
2,38
2,37
2,42
2,36
2,37
2,36
2,32
2,35
2,35
2,27
2,47
2,35
2,37
2,45
2,45
2,36
2,29
2,35
2,35
2,27
2,31
2,33
2,34
2,43
2,37
2,28
2,49
2,38
2,27
2,25
2,39
2,26
2,26
2,38
2,30
2,34
2,35
2,42
2,45
2,37
2,39
2,23
2,24
2,28
2,28
2,29
2,47
2,27
2,27
2,32
2,35
2,31
2,47
2,36
2,37
2,44
2,33
2,33
2,33
2,49
2,37
2,40
2,40
2,38
2,43
2,32
2,41
2,31
2,32
2,24
2,32
2,33
2,47
2,38
2,40
2,32
2,35
2,39
2,38
2,28
2,48
2,46
2,46
2,28
2,28
2,37
2,42
2,35
2,41
2,48
2,36
2,28
2,43
2,49
2,34
2,46
2,27
2,30
2,39
2,44
2,39
2,40
2,29
2,30
2,32
2,32
2,40
2,49
2,29
2,31
2,27
2,30
2,38
2,45
2,34
2,29
2,26
2,35
2,28
2,28
2,26
2,32
2,33
2,33
2,35
2,38
2,36
2,34
2,46
2,41
2,43
2,43
2,30
2,44
2,40
2,30
2,31
2,32
2,38
2,37
2,41
2,46
2,28
2,36
2,38
2,24
2,32
2,41
2,46
2,37
2,25
2,43
2,28
2,29
2,37
2,42
2,37
2,40
2,37
2,30
2,34
2,48
2,47
2,47
2,30
2,33
2,44
2,42
2,38
2,39
2,46
2,43
2,31
2,45
2,45
2,32
2,44
2,39
2,31
2,44
2,36
2,35
2,29
2,30
2,30
2,30
2,38
2,36
2,33
2,45
2,40
2,35
2,42
2,32
2,32
2,40
2,36
2,32
2,37
2,38
2,48
2,31
2,31
2,34
2,34
2,29
2,38
2,47
2,30
2,29
2,30
2,30
1,30
2,30
2,30
2,31
2,32
2,33
2,34
2,37
2,37
2,45
2,37
2,42
2,44
2,46
2,45
2,35
2,41
2,42
2,44
2,41
2,42
2,29
2,49
2,29
2,31
2,32
2,29
2,29
2,29
2,30
2,30
2,30
2,31
2,33
2,33
2,32
2,32
2,32
2,32
2,33
2,33
2,33
2,33
2,33
2,33
2,44
2,39
2,44
2,36
2,37
2,40
2,41
2,36
2,34
2,41
2,44
2,37
2,34
2,35
2,38
2,37
2,40
2,41
2,37
2,40
2,34
2,39
2,46
2,46
2,35
2,38
2,39
2,40
2,33
2,45
2,37
2,33
2,37
2,49
2,38
2,49
2,37
2,38
2,33
2,48
2,39
2,32
2,40
2,37
2,31
2,47
2,47
2,24
2,28
2,34
2,41
2,29
2,27
2,27
2,28
2,32
2,34
2,35
2,28
2,32
2,27
2,30
2,39
2,44
2,28
2,29
2,30
2,30
2,32
2,35
2,39
2,31
2,32
2,38
2,40
2,27
2,30
2,35
2,42
2,46
2,30
2,32
2,43
2,48
2,45
2,43
2,35
2,40
2,39
2,31
2,33
2,47
2,41
2,36
2,41
2,42
2,38
2,33
2,35
2,35
2,34
2,34
2,35
2,35
2,46
2,39
2,35
2,46
2,45
2,47
2,37
2,40
2,44
2,48
2,37
2,42
2,36
2,42
2,44
2,42
2,45
2,40
2,37
2,35
2,36
2,40
2,46
2,38
2,41
2,41
2,35
2,40
2,45
2,42
2,39
2,43
2,40
2,47
2,32
2,40
2,40
2,41
2,46
2,43
2,34
2,35
2,42
2,37
2,31
2,47
2,36
2,42
2,41
2,41
2,45
2,40
2,36
2,33
2,42
2,43
2,46
2,46
2,41
2,32
2,46
2,35
2,43
2,33
2,43
2,48
2,35
2,36
2,38
2,40
2,43
2,38
2,35
2,44
2,40
2,49
2,32
2,33
2,40
2,35
2,37
2,43
2,42
2,30
2,31
2,34
2,45
2,45
2,49
2,42
2,46
2,38
2,47
2,38
2,34
2,34
2,26
2,27
2,27
2,41
2,34
2,33
2,39
2,38
2,33
2,34
2,34
2,35
2,38
2,46
2,39
2,39
2,42
2,38
2,46
2,37
2,36
2,38
2,39
2,42
2,31
2,32
2,34
2,47
2,48
2,35
2,36
2,41
2,40
2,42
2,37
2,32
2,35
2,49
2,33
2,41
2,42
2,45
2,44
2,40
2,43
2,45
2,42
2,44
2,31
2,33
2,31
2,31
2,32
2,33
2,46
2,40
2,49
2,45
2,44
2,44
2,40
2,44
2,31
2,31
2,34
2,34
2,42
2,39
2,36
2,49
2,36
2,49
2,36
2,45
2,31
2,31
2,36
2,39
2,45
2,42
2,39
2,38
2,45
2,38
2,34
2,36
2,39
2,44
2,39
2,33
2,37
2,38
2,39
2,44
2,35
2,35
2,45
2,45
2,35
2,45
2,46
2,35
2,42
2,41
2,44
2,36
2,36
2,35
2,31
2,32
2,37
2,41
2,31
2,32
2,36
2,41
2,32
2,32
2,35
2,45
2,31
2,43
2,47
2,34
2,43
2,33
2,37
2,48
2,42
2,32
2,32
2,33
2,34
2,49
2,41
2,40
2,37
2,41
2,41
2,37
2,43
2,38
2,39
2,37
2,47
2,45
2,43
2,46
2,31
2,37
2,34
2,33
2,41
2,42
2,41
2,35
2,36
2,44
2,42
2,30
2,30
2,31
2,30
2,30
2,44
2,30
2,36
2,39
2,43
2,30
2,30
2,36
2,32
2,32
2,44
2,32
2,44
2,44
2,45
2,40
2,36
2,48
2,45
2,32
2,35
2,37
2,41
2,44
2,45
2,46
2,43
2,39
2,37
2,39
2,33
2,45
2,47
2,48
2,37
2,47
2,43
2,40
2,37
2,32
2,41
2,43
2,45
2,45
2,37
2,38
2,31
2,36
2,32
2,40
2,41
2,49
2,35
2,34
2,35
2,33
2,41
2,43
2,40
2,31
2,31
2,49
2,45
2,33
2,35
2,33
2,30
2,42
2,39
2,32
2,33
2,42
2,40
2,36
2,39
2,42
2,37
2,47
2,37
2,29
2,29
2,30
2,30
2,47
2,42
2,46
2,36
2,36
2,49
2,45
2,44
2,37
2,45
2,42
2,33
2,45
2,42
2,30
2,32
2,32
2,36
2,30
2,48
2,38
2,31
2,42
2,43
2,43
2,34
2,46
2,37
2,45
2,48
2,43
2,36
2,35
2,35
2,44
2,43
2,34
2,41
2,49
2,42
2,46
2,36
2,37
2,40
2,48
2,45
2,37
2,49
2,38
2,40
2,35
2,34
2,34
2,47
2,37
2,43
2,42
2,36
2,34
2,34
2,31
2,31
2,33
2,43
2,39
2,42
2,49
2,39
2,34
2,37
2,43
2,30
2,32
2,33
2,28
2,28
2,28
2,29
2,30
2,32
2,33
2,33
2,42
2,31
2,35
2,30
2,32
2,36
2,41
2,30
2,30
2,39
2,44
2,29
2,30
2,35
2,37
2,52
2,54
2,50
2,52
2,53
2,50
2,50
2,59
2,50
2,51
2,52
2,54
2,53
2,51
2,52
2,53
2,52
2,51
2,51
2,52
2,52
2,52
2,51
2,51
2,50
2,50
2,51
2,51
2,51
2,54
2,56
2,54
2,52
2,52
2,61
2,50
2,55
2,50
2,50
2,52
2,50
2,52
2,50
2,50
2,51
2,52
2,52
2,54
2,49
2,51
2,52
2,55
2,58
2,54
2,53
2,57
2,51
2,51
2,51
2,51
2,72
2,50
2,58
2,55
2,52
2,52
2,52
2,50
2,48
2,50
2,50
2,57
2,62
2,53
2,54
2,50
2,50
2,50
2,50
2,50
2,55
2,51
2,50
2,50
2,51
2,51
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,55
2,53
2,53
2,59
2,56
2,53
2,54
2,56
2,62
2,56
2,53
2,54
2,55
2,70
2,54
2,57
2,60
2,55
2,53
2,53
2,56
2,62
2,57
2,59
2,69
2,61
2,58
2,54
2,55
2,53
2,53
2,55
2,60
2,54
2,53
2,54
2,64
2,64
2,54
2,56
2,61
2,58
2,55
2,56
2,55
2,62
2,58
2,63
2,65
2,66
2,55
1,39
1,25
1,29
1,26
1,29
1,28
1,22
1,29
1,34
1,27
1,22
1,22
1,35
1,36
1,37
1,37
1,22
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,22
1,22
1,21
1,22
1,24
1,21
1,23
1,24
1,23
1,24
1,23
1,23
1,23
1,23
1,25
1,23
1,23
1,24
1,25
1,24
1,25
1,40
1,23
1,22
1,22
1,37
1,23
1,24
1,22
1,23
1,24
1,24
1,32
1,34
1,25
1,21
1,24
1,26
1,25
1,26
1,26
1,26
1,27
1,25
1,24
1,24
1,26
1,24
1,25
1,26
1,26
1,27
1,27
1,24
1,24
1,26
1,24
1,24
1,24
1,25
1,26
1,26
1,27
1,27
1,27
1,22
1,24
1,24
1,26
1,27
1,27
1,27
1,28
1,28
1,25
1,26
1,26
1,26
1,25
1,25
1,26
1,23
1,26
1,24
1,27
1,25
1,25
1,25
1,25
1,24
1,24
1,26
1,26
1,25
1,26
1,26
1,26
1,26
1,25
1,26
1,34
1,27
1,27
1,27
1,27
1,28
1,28
1,25
1,28
1,26
1,26
1,26
1,28
1,26
1,27
1,26
1,26
1,27
1,27
1,27
1,28
1,28
1,28
1,23
1,26
1,24
1,25
1,29
1,29
1,28
1,28
1,29
1,30
1,28
1,28
1,28
1,28
1,26
1,27
1,27
1,27
1,27
1,27
1,30
1,24
1,25
1,27
1,26
1,32
1,29
1,24
1,29
1,30
1,30
1,30
1,25
1,26
1,27
1,27
1,28
1,28
1,29
1,29
1,29
1,26
1,28
1,28
1,28
1,27
1,27
1,29
1,33
1,30
1,30
1,27
1,27
1,26
1,31
1,28
1,28
1,28
1,28
1,29
1,28
1,29
1,31
1,32
1,26
1,28
1,28
1,30
1,25
1,25
1,30
1,29
1,30
1,28
1,27
1,26
1,27
1,28
1,29
1,31
1,29
1,28
1,29
1,29
1,27
1,30
1,30
1,29
1,27
1,31
1,30
1,29
1,29
1,29
1,29
1,29
1,25
1,27
1,29
1,32
1,29
1,32
1,33
1,29
1,31
1,31
1,28
1,28
1,29
1,29
1,30
1,30
1,30
1,30
1,29
1,29
1,29
1,26
1,29
1,30
1,30
1,30
1,29
1,29
1,32
1,32
1,33
1,32
1,32
1,32
1,32
1,32
1,29
1,33
1,29
1,30
1,30
1,30
1,31
1,30
1,30
1,30
1,31
1,29
1,37
1,38
1,28
1,33
1,48
1,42
1,26
1,31
1,37
1,23
1,24
1,25
1,22
1,27
1,30
1,31
1,47
1,45
1,31
1,31
1,32
1,36
1,41
1,42
1,44
1,39
1,41
1,35
1,28
1,30
1,29
1,49
1,32
1,32
1,35
1,38
1,31
1,32
1,40
1,47
1,39
1,47
1,28
1,32
1,48
1,29
1,37
1,40
1,28
1,31
1,40
1,36
1,28
1,29
1,42
1,41
1,34
1,35
1,42
1,44
1,36
1,49
1,33
1,34
1,35
1,47
1,39
1,42
1,44
1,43
1,44
1,49
1,40
1,47
1,45
1,40
1,39
1,39
1,39
1,44
1,34
1,34
1,37
1,36
1,37
1,38
1,41
1,41
1,36
1,41
1,46
1,33
1,45
1,45
1,41
1,49
1,43
1,22
1,24
1,30
1,30
1,33
1,44
1,46
1,39
1,45
1,42
1,41
1,36
1,34
1,40
1,36
1,40
1,42
1,40
1,40
1,37
1,46
1,34
1,30
1,33
1,35
1,30
1,34
1,44
1,46
1,42
1,38
1,42
1,40
1,30
1,34
1,44
1,40
1,32
1,34
1,37
1,31
1,32
1,32
1,32
1,33
1,33
1,33
1,34
1,34
1,33
1,34
1,34
1,43
1,42
1,37
1,38
1,49
1,34
1,35
1,49
1,43
1,44
1,37
1,41
1,49
1,49
1,34
1,37
1,42
1,37
1,31
1,49
1,39
1,49
1,47
1,43
1,42
1,39
1,37
1,43
1,33
1,45
1,48
1,38
1,38
1,38
1,37
1,38
1,30
1,31
1,31
1,32
1,48
1,44
1,37
1,42
1,48
1,47
1,33
1,33
1,33
1,44
1,44
1,41
1,41
1,43
1,40
1,49
1,28
1,42
1,28
1,45
1,39
1,29
1,33
1,35
1,32
1,28
1,34
1,30
1,38
1,41
1,38
1,39
1,40
1,37
1,45
1,43
1,45
1,40
1,32
1,35
1,46
1,31
1,31
1,31
1,31
1,33
1,38
1,39
1,38
1,40
1,39
1,36
1,34
1,30
1,32
1,41
1,30
1,34
1,47
1,39
1,29
1,33
1,35
1,48
1,35
1,36
1,35
1,41
1,24
1,26
1,25
1,27
1,28
1,30
1,28
1,48
1,35
1,40
1,40
1,49
1,49
1,37
1,34
1,41
1,34
1,26
1,32
1,41
1,30
1,46
1,38
1,36
1,39
1,42
1,46
1,38
1,45
1,34
1,39
1,33
1,33
1,35
1,33
1,36
1,39
1,38
1,42
1,39
1,35
1,49
1,39
1,37
1,40
1,40
1,48
1,39
1,30
1,32
1,33
1,35
1,31
1,31
1,41
1,41
1,37
1,41
1,36
1,44
1,30
1,33
1,33
1,41
1,31
1,31
1,32
1,36
1,47
1,33
1,44
1,38
1,37
1,34
1,42
1,43
1,48
1,45
1,41
1,39
1,40
1,44
1,41
1,41
1,32
1,40
1,39
1,34
1,33
1,30
